2.520000000000000000e+02 7.120000000000000000e+02 2.830000000000000000e+02 1.800000000000000000e+01 1.200000000000000000e+01 4.010000000000000000e+02 6.300000000000000000e+01 0.000000000000000000e+00 8.410000000000000000e+02 1.370000000000000000e+02 4.560000000000000000e+02 1.100000000000000000e+01 6.350000000000000000e+02 6.500000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.090000000000000000e+02 2.300000000000000000e+01 2.000000000000000000e+00 5.100000000000000000e+01 3.900000000000000000e+01 3.300000000000000000e+01 4.000000000000000000e+00 9.440000000000000000e+02 4.780000000000000000e+02 1.460000000000000000e+02 9.930000000000000000e+02 5.600000000000000000e+01 1.600000000000000000e+01 6.000000000000000000e+00 1.700000000000000000e+01
3.000000000000000000e+00 6.000000000000000000e+00 1.000000000000000000e+01 1.600000000000000000e+01 1.100000000000000000e+01 9.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+01 8.000000000000000000e+00 5.720000000000000000e+02 1.350000000000000000e+02 1.200000000000000000e+01 5.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+01 2.600000000000000000e+01 8.000000000000000000e+00 4.000000000000000000e+00 5.300000000000000000e+01 7.000000000000000000e+00 3.400000000000000000e+01 5.300000000000000000e+01 1.700000000000000000e+02 6.000000000000000000e+01 5.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00
5.600000000000000000e+01 5.600000000000000000e+01 2.240000000000000000e+02 1.100000000000000000e+01 1.000000000000000000e+00 1.090000000000000000e+02 3.000000000000000000e+00 0.000000000000000000e+00 4.070000000000000000e+02 1.000000000000000000e+00 2.500000000000000000e+01 2.780000000000000000e+02 1.900000000000000000e+01 1.900000000000000000e+01 0.000000000000000000e+00 3.500000000000000000e+01 7.000000000000000000e+00 1.500000000000000000e+01 2.900000000000000000e+01 4.500000000000000000e+02 1.350000000000000000e+03 1.100000000000000000e+01 7.000000000000000000e+01 8.000000000000000000e+00 0.000000000000000000e+00 4.107000000000000000e+03 1.251400000000000000e+04 2.000000000000000000e+00 6.800000000000000000e+01 4.360000000000000000e+02 2.860000000000000000e+02 3.000000000000000000e+00
1.200000000000000000e+01 1.600000000000000000e+01 1.000000000000000000e+00 8.000000000000000000e+00 6.000000000000000000e+00 6.000000000000000000e+00 3.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 8.100000000000000000e+01 8.000000000000000000e+00 3.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.700000000000000000e+01 2.200000000000000000e+01 3.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.000000000000000000e+00 7.000000000000000000e+00 3.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 1.100000000000000000e+01 5.000000000000000000e+00 2.000000000000000000e+00 4.800000000000000000e+01 1.000000000000000000e+00 0.000000000000000000e+00 1.200000000000000000e+01
1.000000000000000000e+00 2.100000000000000000e+01 5.000000000000000000e+00 3.000000000000000000e+00 1.300000000000000000e+01 7.600000000000000000e+01 5.000000000000000000e+00 0.000000000000000000e+00 1.900000000000000000e+01 8.000000000000000000e+00 1.200000000000000000e+01 7.000000000000000000e+00 3.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+00 2.000000000000000000e+00 5.000000000000000000e+00 0.000000000000000000e+00 1.500000000000000000e+01 3.000000000000000000e+00 7.000000000000000000e+00 1.300000000000000000e+01 2.000000000000000000e+00 3.000000000000000000e+00 8.800000000000000000e+01 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00
2.424000000000000000e+03 1.060000000000000000e+02 8.600000000000000000e+02 1.000000000000000000e+00 1.000000000000000000e+00 9.800000000000000000e+01 3.000000000000000000e+00 0.000000000000000000e+00 2.020000000000000000e+02 8.000000000000000000e+00 1.370000000000000000e+02 1.500000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 3.400000000000000000e+01 3.000000000000000000e+00 2.000000000000000000e+00 9.300000000000000000e+01 9.000000000000000000e+00 4.000000000000000000e+00 0.000000000000000000e+00 4.700000000000000000e+01 1.000000000000000000e+01 7.900000000000000000e+01 5.570000000000000000e+02 3.000000000000000000e+01 9.000000000000000000e+00 8.350000000000000000e+02 2.500000000000000000e+01 1.460000000000000000e+02 1.000000000000000000e+00
1.280000000000000000e+02 5.810000000000000000e+02 4.040000000000000000e+02 3.940000000000000000e+02 1.170000000000000000e+02 1.474000000000000000e+03 6.000000000000000000e+00 0.000000000000000000e+00 7.400000000000000000e+02 7.000000000000000000e+01 1.412000000000000000e+03 0.000000000000000000e+00 2.260000000000000000e+02 1.050000000000000000e+02 0.000000000000000000e+00 2.600000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+00 1.400000000000000000e+01 1.340000000000000000e+02 3.900000000000000000e+01 5.000000000000000000e+00 2.310000000000000000e+02 1.840000000000000000e+02 5.200000000000000000e+01 4.000000000000000000e+00 1.710000000000000000e+02 8.300000000000000000e+01 3.000000000000000000e+00 4.000000000000000000e+00
0.000000000000000000e+00 2.000000000000000000e+00 1.850000000000000000e+02 4.000000000000000000e+01 5.300000000000000000e+01 2.730000000000000000e+02 1.900000000000000000e+01 0.000000000000000000e+00 1.310000000000000000e+02 1.000000000000000000e+00 7.300000000000000000e+01 8.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.100000000000000000e+01 5.000000000000000000e+00 0.000000000000000000e+00 1.400000000000000000e+01 9.100000000000000000e+01 1.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 5.000000000000000000e+00 4.600000000000000000e+01 2.100000000000000000e+01 3.600000000000000000e+01 1.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00
4.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.000000000000000000e+00 1.360000000000000000e+02 3.000000000000000000e+00 0.000000000000000000e+00 1.150000000000000000e+02 3.000000000000000000e+00 8.000000000000000000e+01 2.300000000000000000e+01 2.100000000000000000e+01 4.000000000000000000e+00 0.000000000000000000e+00 6.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+01 1.200000000000000000e+01 8.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 3.100000000000000000e+01 4.000000000000000000e+00 7.000000000000000000e+00 4.000000000000000000e+00 1.000000000000000000e+01 1.400000000000000000e+01 6.000000000000000000e+00 0.000000000000000000e+00
2.150000000000000000e+02 2.170000000000000000e+02 3.430000000000000000e+02 9.000000000000000000e+00 2.000000000000000000e+00 1.600000000000000000e+01 2.000000000000000000e+00 0.000000000000000000e+00 4.950000000000000000e+02 1.000000000000000000e+00 3.170000000000000000e+02 5.000000000000000000e+00 3.500000000000000000e+01 8.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.200000000000000000e+01 4.000000000000000000e+01 0.000000000000000000e+00 1.200000000000000000e+01 9.000000000000000000e+00 3.000000000000000000e+00 9.000000000000000000e+00 6.000000000000000000e+00 6.260000000000000000e+02 6.590000000000000000e+02 1.120000000000000000e+02 3.300000000000000000e+02 4.160000000000000000e+02 1.600000000000000000e+01 9.000000000000000000e+00 1.000000000000000000e+01
7.000000000000000000e+00 3.000000000000000000e+00 4.310000000000000000e+02 5.000000000000000000e+01 7.000000000000000000e+00 2.703000000000000000e+03 4.000000000000000000e+00 0.000000000000000000e+00 8.590000000000000000e+02 1.400000000000000000e+01 3.955000000000000000e+03 1.620000000000000000e+02 2.750000000000000000e+02 1.200000000000000000e+02 0.000000000000000000e+00 9.100000000000000000e+01 2.000000000000000000e+00 2.670000000000000000e+02 1.040000000000000000e+02 4.460000000000000000e+02 1.086000000000000000e+03 1.143000000000000000e+03 9.400000000000000000e+01 0.000000000000000000e+00 6.000000000000000000e+00 5.866000000000000000e+03 8.300000000000000000e+01 1.000000000000000000e+01 3.200000000000000000e+01 1.299000000000000000e+03 1.060000000000000000e+02 5.800000000000000000e+01
2.280000000000000000e+02 1.050000000000000000e+02 2.629000000000000000e+03 6.000000000000000000e+01 1.830000000000000000e+02 3.100000000000000000e+02 2.000000000000000000e+00 0.000000000000000000e+00 5.640000000000000000e+02 7.000000000000000000e+00 4.168000000000000000e+03 5.900000000000000000e+01 4.900000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 2.800000000000000000e+01 4.500000000000000000e+01 5.000000000000000000e+00 1.600000000000000000e+01 1.080000000000000000e+02 2.300000000000000000e+01 3.900000000000000000e+01 1.000000000000000000e+00 1.360000000000000000e+03 1.744000000000000000e+03 2.650000000000000000e+02 3.970000000000000000e+02 9.400000000000000000e+01 4.000000000000000000e+00 6.700000000000000000e+01 1.400000000000000000e+01
2.000000000000000000e+00 0.000000000000000000e+00 9.200000000000000000e+01 1.390000000000000000e+02 2.400000000000000000e+01 3.580000000000000000e+02 3.000000000000000000e+00 0.000000000000000000e+00 7.100000000000000000e+01 2.200000000000000000e+02 3.420000000000000000e+02 1.730000000000000000e+02 2.200000000000000000e+01 1.330000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.100000000000000000e+01 6.000000000000000000e+00 1.140000000000000000e+02 4.000000000000000000e+00 2.000000000000000000e+00 2.100000000000000000e+01 1.190000000000000000e+02 2.880000000000000000e+02 1.030000000000000000e+03 2.200000000000000000e+01 1.000000000000000000e+00 1.200000000000000000e+01 2.500000000000000000e+01
